size_sqft,price
1281,10554033.016924534
4023,29656060.588698674
4058,31401428.504285097
2886,22838217.86304352
2089,18052483.038677227
2001,15337555.7270288
4294,32744612.27250621
4818,41823312.577377535
3580,30751841.91584357
1576,11990311.3896313
1600,15318835.414462762
1002,7656526.318942195
1839,15901195.08846436
4385,39005132.1641686
1123,8172776.72050121
2386,16570765.17649877
3850,31364596.250935975
1550,9309604.951443614
4272,34343654.471947074
4416,35486087.562059626
4518,29752947.62828331
1829,17223905.49123353
4614,37363930.69995604
3867,35481689.35831581
4451,37254595.93938225
2997,27182825.710946646
2073,21154116.25962113
3134,25676848.75168776
3268,27141530.433408294
1711,9967370.329829305
1275,14918613.235702723
1660,13842907.800835336
2883,21046808.348956056
3154,28451167.45946228
4040,26780656.424107246
1595,12472177.331380466
523,7908933.123635523
4056,32134834.444102284
1579,11478234.147154257
4818,38295535.608661145
678,394212.20659427904
3347,29922435.2953491
2460,20311341.874069262
1973,15967026.170015713
1712,13889994.150772877
1309,11514239.395393753
919,10312312.1120162
4159,34115809.37640225
4316,31443090.35546056
1778,16950548.3646322
3023,26679709.07301268
1940,17136580.99464938
1840,18945723.920883957
2721,22859136.029238876
2892,27470128.266967766
1861,20109633.06443519
1091,11474938.656573448
1026,6964199.134366188
3003,24631642.844492678
1792,19052568.10217512
2154,13739116.40179148
687,5320138.995464174
3258,26035105.490659766
1028,6628368.198938799
933,11082636.84975636
4012,34226445.21312233
2304,17298824.930198524
802,9232538.760707518
4682,37980751.29599535
937,5825416.280332971
3088,23565244.7692714
1332,12964153.22432782
1296,14185029.635565516
1059,8011695.3011356415
4088,35337324.001007035
1261,15833262.472732447
4074,29815388.33088924
4285,36347009.61851587
3014,27603967.073886223
1184,10186550.550203508
4733,42578849.632566944
1077,16212511.114783853
727,7846066.045158909
2828,22923230.803166002
3231,29778948.42298587
1327,14142206.581133705
930,883507.135245447
1563,13495793.33172666
2209,17488201.599782657
1734,16062117.07454175
801,6827025.159118629
1920,16104471.723186996
1268,8554361.721616754
1904,18435587.655273464
943,13509126.664406195
3604,27288984.152354896
4855,35648834.93055908
3805,31500009.659482393
2038,17218033.016894206
4430,39952798.35836108
1831,11960415.142864402
569,3938134.4749277076
3935,26036890.282199442
980,12964950.908635467
4594,38503633.88497009
3996,31577701.25805761
3293,23377185.56422647
3392,24444571.825468246
1698,15826800.699374173
2872,20653724.86319787
2392,20448016.26944571
2383,26192834.583405092
1297,10333237.131165538
517,2251666.6680768635
543,6490021.6163582895
654,2554624.777654818
3948,37743953.59098821
4580,41850859.00558501
1925,15907485.143139068
4820,36868120.45572734
4812,38218690.38167392
4139,33225003.163743716
4626,39158701.395121194
2392,23254896.98790335
1397,9066462.10772423
3924,35424728.69602823
1758,16917056.838433895
2515,19596631.52758018
2202,15355864.31296897
1373,12332698.151877703
1065,6341234.548893748
2518,24215042.547487818
2385,16708351.683603385
2623,23627118.579489432
2814,23270150.905554753
4912,38614125.34687439
4383,35755505.481042124
3692,33775949.5089026
2359,16295227.77301863
524,3955530.3344245497
4003,30768769.305938438
4755,38924148.59935386
1637,12041957.322462037
1689,9207756.272840157
4596,34602587.359202914
3657,35169265.05561434
2867,24676184.63385882
4977,41453086.161424235
2241,18080162.829974085
4188,34349123.727672495
4246,33678564.23150586
1397,13756785.593123196
4523,37486426.562778115
1216,7214195.369524155
4467,37497173.50931258
4521,29791774.23018535
3715,31961577.599033356
890,3891929.429490436
4384,35783834.741489775
2199,15008117.190411434
3537,29304469.598599292
732,8590835.557828667
2426,24916481.25574874
3631,25423927.034965564
3806,34374418.8670134
3224,27185458.116132416
733,5511998.541526128
1891,18407569.51517838
3392,27428225.44674438
1755,17192591.549202036
3038,22327190.860616013
4190,32621008.903111123
1389,14942800.158383798
1245,15416201.570711266
2219,18646904.302541453
927,54133.22393265925
1231,10250852.152174635
1299,11489278.35346729
4797,38677679.869920485
1335,12689015.684996594
634,4641270.217208034
3038,27820612.58203408
4218,31243860.181806874
540,9030546.122062422
3867,36586236.471883275
2915,21580820.785819076
2540,18579200.52319081
4839,40944085.941332586
3449,25030338.770771332
4761,37610191.38669304
3966,36035580.86936805
3588,31916820.293430887
1615,19860589.025068767
3090,26232352.442800622
4073,31751485.993165445
3478,28977730.534959063
2947,24124234.981774095
1730,14430328.672390593
3166,26256588.8757128
4758,36268699.87346129
3094,26598653.264911927
3930,28214010.19672423
3417,26185520.176275656
3452,28259363.710580546
2495,14181340.062033225
4391,38434974.609034754
806,1288536.470457484
1862,17904763.072694533
2602,17937572.130215514
3530,28025243.9278895
832,9213391.940848287
3252,33610418.55843845
742,7285355.933122048
2384,14124121.015401475
1932,19317085.39790732
3050,24704244.785422944
802,7625719.963376471
4830,41313589.08966284
3609,23195866.12928286
2686,22507610.54320559
4790,38090918.33014192
2050,21065504.718016557
2292,21517341.29001623
1146,5286994.231655358
1212,14483877.557047145
1037,10644575.264480634
734,2230275.207640345
2896,24335259.31047832
2004,20136478.341567565
1874,12349868.382279817
2409,24404732.00753625
1415,7782113.677617423
4458,34290318.470059045
580,2811387.493830924
2583,25794801.194765985
3188,25030951.59035241
2190,15031548.992017007
1256,12383632.636742186
3170,28343542.971778154
4251,37010608.284382395
4052,32601982.50432197
967,9499602.903110843
1994,15001300.741312142
1519,18176405.033807192
1401,15640615.475973794
1172,13624870.487122025
938,10886347.803720636
4722,40335199.91798501
2576,17874912.547550637
944,10451903.708766945
1465,13062795.69018996
4290,39110092.25485276
963,11126257.547147285
2698,24235141.410459064
2787,18243325.607409533
4265,34852998.39017459
3676,28734323.22028903
4508,37821097.77254922
4004,31785355.185672067
1412,11468162.671720082
996,10345101.714720111
1963,15407585.659293672
4753,39388774.61872204
4767,34577764.32737708
993,6446795.569719824
1926,18376130.70160888
2192,14845423.649910577
2293,23081175.232808992
3223,29707198.06590396
1158,9459310.19398064
4962,49692202.31650739
1049,13121310.73354488
1142,7288161.479882795
4850,42038522.16110014
707,6853589.198959271
2997,22645863.727421768
4690,35310272.57050137
2383,23048680.004665136
3386,26294163.606127597
977,8510370.934888843
1261,8324922.215320415
689,4267526.188104227
1255,10659212.399785584
1946,17732546.878172453
2163,10538922.509345654
2335,19730759.39750025
4728,36585636.96224489
4650,42407087.96035068
4560,46308257.93801631
4112,32818162.895138852
2189,13345314.317860417
1816,15878630.9097557
3686,29871712.011520386
4520,43074051.94700387
4854,44831768.03012663
1645,16756124.911789693
4894,38391917.75636203
1060,11513299.69854241
2412,21091019.077204913
2364,20635969.609898172
796,2693310.4542963896
2909,27457386.01536094
3136,26411424.984933704
1961,16385475.957366275
4792,37535530.51497352
2768,20763150.501039866
1494,13903775.743836947
507,191488.4055742463
3091,28096496.27895013
3015,21957683.689012945
4915,34143957.94138412
1917,21801685.94777806
2816,20953738.851963267
4432,34289522.51543491
1787,18699614.993024223
3344,33315292.701549925
1618,9344995.264189709
1052,6547495.819247992
1160,7631963.53351821
1215,13524404.988086963
4085,38597396.3837886
4261,31847242.315265764
3029,29476236.01390466
4470,34632897.665413894
3907,33264368.708836716
1958,12849638.901716547
3767,30770208.759254005
1354,11498661.857781852
4037,32350525.08105418
2397,21330912.94395909
772,4154907.4054424223
4587,35044830.10543948
1772,16489616.434848066
4874,44018105.992927186
4519,37083558.91785623
1315,13031012.320386518
4871,42242240.03089202
1422,14867515.565900475
1764,12251425.822490085
4224,32460969.30938529
3287,25225776.218169395
3222,32561901.402681895
4723,40308578.81751571
3050,26789947.161155052
3449,29690707.259551216
2173,14421619.789141502
3592,35550571.41233112
3338,29141562.59236088
2166,20497480.33796486
2695,17263436.133252595
1884,18410931.557084553
4903,39155362.64961712
4454,32663651.075821288
3399,25330709.002384607
560,1685317.3746399009
4447,32730647.41465617
2790,23501643.46109263
972,7615711.633805047
1458,13666208.086484162
1032,14283927.613204014
993,8555488.859117988
581,1086667.8818752812
3470,28034125.36535655
511,8668183.309193615
1261,10830181.58250951
3685,35067991.961075105
525,6558824.779413456
2306,13933190.796807833
4657,38584746.75131507
4824,40483003.88279419
4159,37513067.40382093
2025,22658909.714834705
1260,13803176.559126098
1094,11073439.39216165
1555,15468564.814735038
2354,19327979.5806513
3583,25275366.48957771
4416,36452488.25866858
4175,35495870.98237672
2548,17773027.122264232
1958,20643864.918499824
1719,17768233.046447292
4728,34708715.75413639
4681,42545496.86636962
1999,16067056.892370459
2330,17304525.304644953
3895,35397833.078239575
1703,14470836.761719825
4770,44857555.96251061
3310,24921335.868339747
3592,24541027.428082034
3544,28510685.156501576
4014,35479667.497181416
2298,16602571.04339337
3075,21609698.851600364
644,6838782.208108262
4426,32016938.369497452
1877,16936078.09884024
3646,29146130.84631547
2325,21083399.46505712
1293,7192513.5882261945
2101,21702489.45433171
4914,39762896.54501893
1610,16170568.003714468
4553,40303626.383854665
4437,33023665.142902132
4463,39350772.52882423
1282,6980799.674567023
1616,9817586.771720322
2250,24891997.707965303
3076,28943560.106389873
4527,43436992.526301265
3836,30577357.90817627
4887,40403285.99223403
1987,18478064.240257088
4375,35963413.300218314
4131,31809591.937912285
4692,35847745.90635985
4458,37305586.69848685
3897,28975420.475013085
573,2299409.5228994424
1859,17052716.03346378
1591,13442521.945543155
2441,23339618.811745055
3648,28909265.769751474
4803,37680232.150073394
1744,16222660.188106414
1785,12843925.37633852
3536,27313616.823329944
1270,9304636.828861756
2343,19114893.68111334
573,10901309.629887708
2160,14149633.525128528
4849,43678522.746352375
1319,13765360.26886975
4318,40244936.54210998
831,17058058.14496682
1921,20662359.062363565
4155,37017000.84372358
2191,14590510.945124948
4908,36705333.21546687
727,7896570.553095665
3381,22953771.556241307
3365,29766317.753873657
3075,19195234.327716965
964,12168700.156693846
777,6250899.064199205
4614,38291790.83641057
565,3274883.1107385526
4762,33400420.769332282
902,11920085.837582786
4483,40871104.18486414
3978,31769536.704388905
3944,34537788.69420202
4919,39179325.73936879
3539,30177469.532798737
1937,18773417.59676033
928,10089254.77372162
3182,30478908.840228036
3277,28772642.027116004
3878,32108253.851115786
892,5851743.096367734
841,6292483.859028238
632,8486154.190175049
764,2606520.443257644
4688,41821421.91023839
2185,17636568.8219564
1934,14016182.28677633
2160,14983827.469655598
4317,37559103.356945165
2854,23788075.938590046
765,11886295.66968946
1636,10298773.048422236
1890,14385509.13081441
1612,13619336.52561776
2734,20616429.7680902
3366,27946355.99242541
3568,30502502.299246557
2679,23885452.71738922
1134,14590501.392653383
4131,30137582.71365526
1899,17205280.959805932
3239,24971171.5412355
3670,31650040.140070755
2365,21213996.55905914
2455,17679241.850303005
2718,20040542.972097736
1889,17646929.190408725
3630,30110213.532232393
4776,38549134.47780519
4614,39885960.48932492
1749,17187155.427586395
3666,28739109.66189489
1745,12403840.5870725
553,1638243.069487074
3410,28380362.360604454
2896,19898519.168554306
942,8834285.374687102
4111,37538510.374273315
4877,38955620.68914115
2907,22647387.15837951
1322,17569534.320881434
4202,39145105.45756294
3439,26218206.388333756
1531,13665039.543176925
2516,22114034.727044247
1062,10106981.268178534
3038,30748020.343138363
840,7981689.6772582615
4275,35911704.62689305
2796,25433986.885439247
734,10441759.148143
1616,16738697.582912318
2408,21878254.358934917
1917,11659900.583818275
1791,13863586.827824723
3988,35362263.62161581
4154,34983196.09183792
1028,11702385.901468856
3824,37253498.18501374
2480,17309110.384822026
3439,31925730.52441375
1829,14640909.612519106
1733,17670049.457824197
2253,18900337.769895647
3300,33781013.61667898
3433,28854260.808785215
3259,25150457.326932058
3275,28459623.8683753
3987,33867828.34215481
4350,39214291.28233134
3027,26560158.395814776
1390,19545193.91750791
2565,21185787.593793184
1688,14205140.15065858
4797,37564341.849840835
1240,11177005.015062531
1869,16645177.363248862
1889,16955631.589867633
2500,21201563.026481997
1971,14938536.349818103
2036,14643004.615752935
818,6418478.825493331
2764,26536612.98070534
2394,24222399.056474436
4211,34457106.3906787
3322,24751251.100597724
1775,14956479.169049626
3583,35938996.305810235
900,11196903.505949862
1223,12436228.074597642
2829,26520054.75115771
1635,18701699.834023938
3270,23701401.39535864
767,5959880.393908632
1069,7965835.101489553
3056,27209343.19121295
2473,21264332.67191879
1045,11628933.872068224
3322,26055337.950398333
4960,44795856.15203747
770,6951998.875552095
1238,12987636.65587455
1757,18642219.49676882
558,8809372.946484905
4681,39530485.22520539
889,10570040.719147636
1218,15968981.991916861
4744,40492803.701924086
620,3771060.7938152603
3152,27965152.192891654
2803,23312156.34594123
3411,21243996.59678697
1299,12777994.071109278
3880,32389951.950046822
2606,25317253.314492315
1609,11621719.02753508
1750,10482871.012862077
3140,26626042.57823153
2149,19332532.16281634
1845,16041498.836156707
3456,28710126.05105621
2946,21361819.13738102
3864,31495248.58907523
984,7826782.511486755
1302,14634126.22230232
2215,19857976.092091843
2415,19486008.634764414
3983,38035654.629268296
2257,18249276.971354973
2309,21145360.17165849
3507,28555235.999232154
3725,35693457.545084015
3995,33220579.32744083
2820,23909242.683672022
2170,17940388.92368186
1651,14797535.778003644
2723,26382613.51594373
3167,28873531.534054063
710,6764228.543348513
2994,30055975.31936996
4762,41714956.9240277
3007,23741456.642407954
3463,24562954.938798185
3928,31178958.59461029
3875,33240046.335650757
4455,38431601.11189428
4205,38717413.04990606
3905,28956362.074643
4538,35986533.99815957
1552,9883071.990376461
1213,6687602.365261663
3388,26220543.762140043
1187,11595836.732882064
829,9946183.304670949
2246,16122937.680134976
1707,12228172.24183828
2642,16796530.474029697
1284,11915056.624830987
3196,24371583.294087786
4320,40549094.134635545
4218,35973426.39894878
3193,26029662.769629676
1125,8076662.717366643
4734,34387989.33941731
4208,30560384.669163708
1261,9221577.136283595
4479,34735291.35392708
4029,30234484.47146202
2055,18571284.182327032
4133,35606796.777244575
1175,9024102.808094816
4687,44301456.80479595
536,47811.900451723486
4336,35862491.69691679
2287,18640259.387736224
3227,25163897.35409823
4380,33947011.46196082
2394,20131120.351262927
636,5411416.518034814
3576,28432370.41866232
4383,32167841.095031876
1161,5433664.546568504
2310,18614450.574413303
914,7105711.686510409
842,7144889.419169517
3229,26506134.606331475
3950,31032492.974351548
4165,33682777.72854538
4237,32335415.075689517
4397,40747837.42748985
4741,36528779.55555009
4918,39231057.87160398
2669,20180633.63265836
2378,17802255.379385293
4470,36833924.69991384
3117,25629297.370350964
2015,15741618.82887437
1074,8741572.025337065
4942,38376559.34702019
3367,29141176.91317848
4044,39517578.22777214
4977,38191476.168300346
571,6749889.671203814
3068,25678846.87106213
3937,34501889.27439777
3480,30930378.881488215
1617,14552238.091655983
2886,23968538.2716547
4008,31760649.40105466
1859,13577118.940674093
2015,16829463.017144646
539,1458233.5057469592
1882,14274432.029647594
2530,24560560.873417705
3121,26263536.663239073
2400,22877993.25680665
2717,27144931.65997527
1783,14732911.632255549
1083,10285977.502580924
958,7758462.317541733
2765,20682182.718573183
3166,23469095.222002786
1315,14049451.117789473
3011,25713881.841456942
746,12507809.216243159
916,11244156.038771674
4963,38510361.0313909
4217,37257026.54068031
607,4940773.382693234
3131,29698579.127387006
1338,10244998.36827094
1921,13210722.119271982
4412,33908734.76881577
755,4806005.292755259
3327,25095244.70614401
1337,9978175.17318468
3462,31266075.610975713
2782,28644132.62479855
1052,5425431.453339489
680,10230539.128499448
4752,37582888.85207672
1977,17859647.593606703
1070,4597561.908280108
2227,20388105.052034568
1091,3712062.809551812
2760,24021805.216930497
3447,29347768.14108801
847,8349022.902886402
665,4115269.548101212
4943,42192580.02328893
3396,29341244.52825015
4993,40314141.64907664
1082,11671550.921525583
4006,32761187.560303483
4903,41810331.476726286
3538,28926362.01781773
3345,28410105.97332862
3266,28852168.823225785
4694,37358262.2791459
1765,11418490.241237413
4753,39852237.01664446
3467,32304174.135838788
2774,24089452.918872338
2970,25714426.94408912
2790,23193471.680510078
3077,27833355.958319604
4160,33722193.75158619
1568,12182303.656619415
3236,30203894.7586246
2450,19008385.045121953
591,8396412.839355247
3593,33061806.385873128
2719,24452450.796186183
1887,12348293.441282103
4774,39273464.727667496
2785,22674000.008824147
3706,29160002.23399406
3424,28820254.76203928
779,9539619.042492645
2118,16568342.019606404
3287,26781851.977178976
870,7236823.198504037
3683,33955613.136632934
4334,34900698.14656824
2203,14920783.026714765
2768,18423695.483028457
803,8512188.69969791
4274,32909954.780342296
1848,17790173.515817434
2922,20382340.034478605
4128,32407263.50016818
2928,20432293.451439556
3533,30567832.146646768
1168,12290542.62187395
999,10007875.4729098
1914,13054191.038788471
1029,6994708.767668001
4121,34670941.96583466
3956,27584775.77562691
1254,10308595.166836292
2847,28326716.060007643
1226,10268133.352458876
3149,21726366.082904145
2546,19545772.256971594
3315,25627923.02296727
1374,18412926.339509685
3779,36229037.24154168
3484,31064806.302304734
2678,21394772.207775805
4307,39057888.98293917
1107,6455621.082848624
1134,13301725.945732778
3227,29599920.612260133
1574,13137962.796052158
2414,23729558.940052316
1088,8362336.61160845
3731,27052743.2057053
2804,26365895.038999762
4338,35448271.21258162
2473,22589341.809896003
2555,26902659.77467822
3980,30673237.78281111
2579,21201861.485480074
3552,34124903.51373314
4982,42862195.19256585
1751,12908651.767386211
4295,32494946.889381565
4322,33991758.079689965
4802,37200755.885591365
3889,32824044.358468592
2280,19475303.5215928
3104,26669713.262826055
4188,31981561.595320653
2224,18579498.277424235
3284,21104900.67813135
4219,35187018.9520841
2177,21942321.934867594
948,4309762.271961459
581,7098284.691942384
1906,14414956.94471831
1980,19247503.461080108
1579,14107942.353636837
4098,34998112.33798132
4683,38658471.69626632
4180,38424995.41915306
3203,27666231.433085307
4810,37363728.85799265
4256,35344145.15696301
2258,17957356.871101853
3099,26279199.719558768
3050,24140690.86289956
4353,33793567.79336105
3246,27565816.638245337
2792,23503368.885849662
2001,20199867.53513754
4904,38987132.36260156
730,897438.4575140784
4750,37908387.60461006
1698,9704707.72325027
614,7159015.922289728
1913,11282306.214953639
4906,37282886.81275769
1492,11848996.62517541
2847,28407851.814283434
1541,10109329.652855247
511,5125214.949439758
4176,36147929.730871774
3565,33972181.65966209
2536,23621384.25516423
3546,32649720.854897395
2850,26392921.176554624
1040,5692631.085811583
3360,28959076.31295114
576,8153982.856516669
3567,26666499.13097794
523,3444720.369827932
1175,7990423.114618831
2894,26469868.9579041
4767,38928156.639012605
3898,31221462.316994708
3259,23226990.250041038
988,8701817.240418622
1985,15177234.935045753
4159,35002018.69579249
3735,27451098.40406365
2919,24885718.778518602
3995,31643147.688503537
1256,7300109.222794561
3024,21210147.88636556
4750,35468938.83593192
756,6428802.827678373
2279,19594986.3030905
2615,22729470.897131544
3848,32706658.753185343
1972,14500430.217062399
758,10239208.724285526
4575,36273323.42197554
806,8798449.280179197
1618,13451533.69951855
3517,30262863.695109125
4841,39085015.80156526
3280,28420904.629723698
2158,18241833.39035903
686,8929521.711952068
2297,16919944.870366406
1424,7082325.992328265
1284,8351927.74169771
3944,35758755.2457141
3696,30104323.54033678
1860,16156186.886639686
840,4559090.157860839
1062,9692661.175450835
3499,25923562.06778191
1693,11916656.174841736
3610,28672548.95152836
568,6879291.773526437
2928,26079542.74192753
4098,35521134.69381351
2872,19211747.654866878
1343,11724006.498829216
1073,8993654.499851791
4714,34115452.75175563
3096,25815951.300166596
1978,16072718.347689716
2573,23118577.016353663
2013,17347741.228719406
1468,11096038.409150241
2696,25345287.35137093
2011,10424299.497674627
1154,10039204.61471117
3492,23646247.204024192
792,4599420.18638164
3101,27382441.10902805
4912,36473407.55867759
4993,36672846.5438882
2088,24849834.950246874
1095,5682132.845739506
3093,30695562.70926392
2623,21467393.506262217
2443,18969512.635683075
1415,14020359.171764614
4369,39961782.2266335
3294,23913796.173675016
3578,28093250.630814407
1475,15340609.204052757
1575,14463982.937281
3489,32217753.491924148
3967,34281335.86329534
1951,22032672.027447443
4323,36119765.79650095
4432,37121433.444992885
2528,22189164.116047397
862,7468533.444820326
2929,26976261.476402774
4132,34767123.67158908
2818,25908540.027435433
3585,32513499.56087248
2845,25045364.044680983
4098,35289148.97270259
4829,36601010.6372104
2231,17196939.236540537
526,7738150.358972195
592,10006893.545455541
3164,20490709.32347492
808,5760410.558245756
551,5478861.807243951
818,4906176.613757966
2492,18468441.067454953
4776,40632759.62138142
4391,40872127.907514304
4456,30552529.331033576
3192,26024571.55305491
3518,30533841.025371164
2524,23532641.916600727
4931,41405382.02920712
2025,22484207.649808347
1778,15310719.779977381
1013,13039978.371176291
4837,37756896.98896209
2233,19037948.83976655
3870,28321854.77260345
4421,39070593.32164698
3000,24638671.41207647
3964,33785463.187559694
2759,22131894.10614478
3159,28031285.504977047
755,8232301.921567257
2002,14032045.710086381
2610,19069697.70225097
906,8164693.808975944
3349,29770721.872219972
3676,35996686.659341544
2360,20788972.569997188
4854,42854594.20746562
1222,5937447.195707494
1782,21294867.548301946
1113,11721058.633387579
3831,31499186.466523662
3616,29433911.857626222
2478,17502400.606423005
1312,9032139.612839486
2286,25019306.896400243
830,4672986.685141962
2712,19671196.726400964
1716,12621338.541773263
4982,37261457.74111618
3837,31741919.72453653
2875,27266731.537995715
1740,13088523.021183899
819,3432027.1607175358
4994,41827583.93904396
2414,20144676.98696056
4700,41608173.65024488
829,6268475.102093189
1159,9491529.661119975
4188,34055408.90637019
3618,30211012.331660446
2472,19598314.967927232
2293,17680067.675861973
3718,25192866.945354477
3033,23567838.37263965
2957,26801669.804245256
3600,32350736.558106657
4866,38514660.9292261
3233,30762457.994545285
4980,40753887.78489894
4655,34226460.88455216
719,1794847.8306372324
3318,31198773.76785918
2406,19128988.82421678
3111,22245806.430782262
3093,18966171.485693395
595,4572851.667374571
1488,14118252.576989084
1612,11802926.567861386
2778,20064264.519598387
745,5311872.694179818
2658,25993576.057434566
4829,35453055.14697443
3849,29866896.908732448
3225,30432273.218852773
4577,39098528.86827126
3166,26865383.44133687
3699,28646661.593751255
3254,27123514.443501282
1917,14722512.794640098
1154,7653841.606787747
2942,21295827.57409478
610,8232286.7891174955
589,5530781.603351593
1262,12039541.231408088
3672,30831019.557404213
2679,23754756.483425077
3004,24267843.630042326
1964,15267027.646836277
597,3330159.011826633
792,3094092.5997786587
2339,16345900.488131251
2234,17775746.836699337
3119,21142881.546693563
2696,18421142.287591908
3966,35854419.67790553
2406,20920538.45456138
2221,17412489.81538944
4191,41342723.37671368
2316,14583250.843860913
752,9942833.829385465
4727,38481601.751661755
4019,35507141.06873844
2407,20582861.151812423
2410,14663264.813264228
3021,25454381.402676485
4349,36798667.56391879
1558,6888044.104426758
4038,39136144.881405696
2822,24509622.782518316
686,8503963.220409486
1448,9087411.831271065
2790,25391852.566436853
4859,43140513.37868917
709,7432704.684413537
2593,21715885.324437708
4038,30623235.62530475
2063,16855379.24665002
525,3663911.457222159
674,8107986.912178053
1834,13122372.224647792
821,9261952.164510671
4650,35683043.31181103
4547,36588942.33751994
3727,32664133.19103845
2372,17864609.84004187
2567,23487609.466932807
832,9314982.473014105
3491,28115147.97986917
1410,15765349.604067368
4996,41201353.02593134
1449,15898829.57975605
2575,26980394.774631537
3014,24388096.934896067
3831,33582864.95208219
3529,27319296.224031374
600,2701556.7714754054
2900,23613621.027840715
3871,27880199.16075161
2843,20931176.66105807
852,9590297.797963204
3455,27099052.953653485
1518,15275542.261365585
1679,15330235.81405246
4036,38841462.186057344
4150,35773011.85672814
3002,28358654.21083794
4319,36757653.98938264
1479,13766180.503234219
1476,16302199.126339946
1871,17974392.397595793
2780,23870190.838872284
607,6472963.997789153
1472,14390687.935491249
2126,15993879.441620344
1203,8482601.601583906
1374,16268217.797118798
4309,41065240.991579995
2911,21501352.6247695
2607,19849016.702680886
4053,36851568.45851243
1773,16784559.97942719
1059,11501284.315962765
616,8617803.884559171
3546,28645803.514767773
543,6333909.774970559
1008,9820576.452094276
3939,29936525.199263617
4428,37369272.82964711
1416,16041132.088449005
3445,27557600.283469915
1298,11841707.746222802
2260,19700126.74803257
2833,22810006.348694187
3775,33230703.713083073
1318,9503803.106235038
2668,26341936.556087803
4235,36758616.68489674
3565,26709694.197981317
3759,36166029.05465876
1406,12752304.383784786
4608,35695157.44829485
1102,13129663.574973574
4795,40844014.55834407
3133,20748120.887297884
2291,17751019.048268437
4027,34053292.01166463
2311,13009299.967072025
4411,36543210.25616218
1340,12193938.118115779
3642,26585524.35287253
2590,22531934.65877989
1536,13310391.5173751
1224,7218117.682344956
1487,15654681.640588475
1302,13929561.384303415
3082,24786788.739442915
4337,35100256.029824525
1026,11386791.812786035
2165,17718010.57066458
1638,8311275.398439537
959,10132809.672199782
3052,22976222.037784476
4920,39190470.83674722
3308,31837611.703854427
3398,27782064.577973604
3743,30949204.80762162
4568,39073001.826390795
2831,25164001.831622098
4185,31722406.69786665
1131,9867104.453396877
2956,24756457.58377748
1481,13664080.68988648
4817,40403665.82274986
2056,25210323.686332375
2705,19112420.688238267
4943,43484274.86059387
4455,40190127.41749918
1421,13846351.921770582
904,6281053.815380775
2120,22954004.09080288
3452,22040051.405779406
3618,27894199.90834652
2094,21267046.591668434
1065,8409665.189732447
3368,32733393.57440056
1357,7320585.765964799
1784,11935694.318155976
1084,8077085.489619075
4827,40868197.83260959
1745,14293939.548859932
551,3936802.242312737
2663,26565189.29329557
1037,13836334.926167453
1040,8076860.702877333
1314,6382696.578011013
1915,9847548.512437861
3338,28421870.34434107
2152,20183866.866656393
3165,26508993.35673564
4562,37283275.67875773
2856,21434372.155917753
4310,37444939.38174152
1363,16938556.13669673
685,170633.03200666793
4856,39615496.43363685
2051,14496954.951759199
2707,18184602.017838445
1261,7698072.3876467515
4819,40691018.56705321
1779,16446886.592773497
4775,43580863.2835244
4194,34578344.64143638
3781,25973335.110391267
2036,16573491.372872084
3664,26152862.783352647
3270,23539612.340733986
2463,22445677.175219487
4345,36342542.71678326
3935,34242696.786305994
1061,8415521.458184816
2921,26739588.690276068
2635,20839791.305129666
2561,24838048.49822674
2680,23473916.81841463
2460,20059009.388546146
4379,36668279.13252829
3779,31178417.897075247
4384,40860319.54593877
3770,31896312.867736366
1082,9651161.982816475
2113,17188527.428847603
1601,16337552.657735033
788,9427740.017160514
4359,35050475.10906211
3560,26013075.456131574
3426,25702095.58486494
4602,37263512.38137341
1683,18510782.51835725
4835,38929470.11225926
1946,14785629.170103306
2249,13709842.060254062
2403,24764624.30680689
3675,32107084.43794438
1577,16004029.910017572
2877,26901064.155788124
1347,11281809.31372311
3376,28261771.901242606
1739,19377805.82585598
1832,16194742.66795741
4006,34810575.870191984
2879,26643652.151601534
4622,39904793.99726793
3737,30511492.489200518
2865,23818348.471558243
2912,26628921.313927826
3674,32720008.57980418
872,11480697.797058385
2449,22245290.949929517
744,8741816.840776164
2340,18381299.89964666
3927,30672551.466784295
624,8333892.023054483
3253,25301444.795950875
2419,20289896.990649413
2135,22217069.722913872
1925,20061710.877035268
2040,18225366.492391553
1030,8351581.260498869
4849,39421863.26896948
3603,32426980.423166845
2301,19298502.167661503
1536,11613152.820969207
4228,38471324.26922392
4511,37632800.41738784
3963,30972232.537024762
1642,15572820.566797893
2255,21953655.239577524
2129,15008980.805636719
1262,10494638.259941196
4457,35915949.89723476
1057,10812861.497350428
1339,13608024.968579575
502,3361578.2661615433
1551,8929746.472281925
1904,19327396.263798203
656,2888164.1882683616
2437,21309552.61513163
1010,8684057.303807953
3904,32719331.715612225
1637,19049701.915120576
4414,45426844.840865485
3821,26667687.765804175
1214,13663718.46599877
2786,22819256.68196706
3154,29375563.541137658
1490,15791789.22853749
4929,44661234.42159449
2660,23134894.745488092
4957,37987270.54513493
2644,24934948.46612886
2563,21857992.728432193
3103,25122470.354597602
2477,19387328.357885115
875,11019006.707315387
1241,15738108.476022132
4985,37293942.323901094
3167,28201856.727436792
1740,13802838.443732064
3970,28358182.80542366
2867,24379117.462289024
2743,20444586.65943132
4049,28658740.316599406
917,5990778.5833263965
1106,6764678.2462584395
1067,7595939.440809826
